"indicator","year","parameter_set","value"
"TotalHIVtests",2015,"1",12513500
"TotalHIVtests",2015,"2",12468900
"TotalHIVtests",2016,"1",13716200
"TotalHIVtests",2016,"2",13668700
"TotalHIVtests",2017,"1",13172500
"TotalHIVtests",2017,"2",13129700
"TotalHIVtests",2018,"1",14070700
"TotalHIVtests",2018,"2",14025800
"TotalHIVtests",2019,"1",17844300
"TotalHIVtests",2019,"2",17789500
"TotalHIVtests",2020,"1",13718100
"TotalHIVtests",2020,"2",13686200
"TotalHIVtests",2021,"1",15666700
"TotalHIVtests",2021,"2",13565800
"TotalHIVtests",2022,"1",18178000
"TotalHIVtests",2022,"2",14981800
"TotalHIVtests",2023,"1",18651700
"TotalHIVtests",2023,"2",15349600
"TotalHIVtests",2024,"1",19125400
"TotalHIVtests",2024,"2",15727100
"TotalHIVtests",2025,"1",19607700
"TotalHIVtests",2025,"2",16120500
"TotalHIVtests",2026,"1",20034500
"TotalHIVtests",2026,"2",16466400
"TotalHIVtests",2027,"1",20401900
"TotalHIVtests",2027,"2",16761400
"TotalHIVtests",2028,"1",20757400
"TotalHIVtests",2028,"2",17048300
"TotalHIVtests",2029,"1",21110000
"TotalHIVtests",2029,"2",17334200
"TotalHIVtests",2030,"1",21457000
"TotalHIVtests",2030,"2",17615000
"TotalHIVtests",2031,"1",21796800
"TotalHIVtests",2031,"2",17889100
"TotalHIVtests",2032,"1",22124900
"TotalHIVtests",2032,"2",18152100
"TotalHIVtests",2033,"1",22441300
"TotalHIVtests",2033,"2",18404700
"TotalHIVtests",2034,"1",22747100
"TotalHIVtests",2034,"2",18648000
"TotalHIVtests",2035,"1",23044700
"TotalHIVtests",2035,"2",18884900
"TotalHIVtests",2036,"1",23333000
"TotalHIVtests",2036,"2",19114300
"TotalHIVtests",2037,"1",23608800
"TotalHIVtests",2037,"2",19332800
"TotalHIVtests",2038,"1",23872000
"TotalHIVtests",2038,"2",19540500
"TotalHIVtests",2039,"1",24123000
"TotalHIVtests",2039,"2",19737600
"TotalHIVtests",2040,"1",24363300
"TotalHIVtests",2040,"2",19925600
"TotalHIVtests",2041,"1",24594500
"TotalHIVtests",2041,"2",20106100
"TotalHIVtests",2042,"1",24820000
"TotalHIVtests",2042,"2",20282400
"TotalHIVtests",2043,"1",25038900
"TotalHIVtests",2043,"2",20453500
"TotalHIVtests",2044,"1",25249500
"TotalHIVtests",2044,"2",20617900
"TotalHIVtests",2045,"1",25452100
"TotalHIVtests",2045,"2",20775900
"TotalHIVtests",2046,"1",25647800
"TotalHIVtests",2046,"2",20928500
"TotalHIVtests",2047,"1",25838000
"TotalHIVtests",2047,"2",21077300
"TotalHIVtests",2048,"1",26022600
"TotalHIVtests",2048,"2",21222300
"TotalHIVtests",2049,"1",26201500
"TotalHIVtests",2049,"2",21363100
"TotalHIVtests",2050,"1",26374900
"TotalHIVtests",2050,"2",21499900
"TotalHIVtests",2051,"1",26543500
"TotalHIVtests",2051,"2",21633300
"TotalHIVtests",2052,"1",26707700
"TotalHIVtests",2052,"2",21763500
"TotalHIVtests",2053,"1",26867900
"TotalHIVtests",2053,"2",21890800
"TotalHIVtests",2054,"1",27024100
"TotalHIVtests",2054,"2",22015300
"TotalHIVtests",2055,"1",27176300
"TotalHIVtests",2055,"2",22136700
"TotalHIVtests",2056,"1",27324100
"TotalHIVtests",2056,"2",22254800
"TotalHIVtests",2057,"1",27467100
"TotalHIVtests",2057,"2",22369100
"TotalHIVtests",2058,"1",27604800
"TotalHIVtests",2058,"2",22479200
"TotalHIVtests",2059,"1",27736800
"TotalHIVtests",2059,"2",22584600
"TotalHIVtests",2060,"1",27862200
"TotalHIVtests",2060,"2",22684800
"TotalHIVtests",2061,"1",27980800
"TotalHIVtests",2061,"2",22779200
"TotalHIVtests",2062,"1",28091900
"TotalHIVtests",2062,"2",22867600
"TotalHIVtests",2063,"1",28195300
"TotalHIVtests",2063,"2",22949700
"TotalHIVtests",2064,"1",28290800
"TotalHIVtests",2064,"2",23025300
"TotalHIVtests",2065,"1",28378300
"TotalHIVtests",2065,"2",23094300
"TotalHIVtests",2066,"1",28457800
"TotalHIVtests",2066,"2",23156900
"TotalHIVtests",2067,"1",28529300
"TotalHIVtests",2067,"2",23213100
"TotalHIVtests",2068,"1",28593200
"TotalHIVtests",2068,"2",23263100
"TotalHIVtests",2069,"1",28649800
"TotalHIVtests",2069,"2",23307300
"TotalHIVtests",2070,"1",28699500
"TotalHIVtests",2070,"2",23346000
"NewAdultHIV",1985,"1",2299.97
"NewAdultHIV",1985,"2",2734.89
"NewAdultHIV",1986,"1",8400.61
"NewAdultHIV",1986,"2",10436.9
"NewAdultHIV",1987,"1",20992.4
"NewAdultHIV",1987,"2",26680.3
"NewAdultHIV",1988,"1",41866.3
"NewAdultHIV",1988,"2",52708.1
"NewAdultHIV",1989,"1",70972.4
"NewAdultHIV",1989,"2",86241.7
"NewAdultHIV",1990,"1",107794
"NewAdultHIV",1990,"2",125021
"NewAdultHIV",1991,"1",153796
"NewAdultHIV",1991,"2",170423
"NewAdultHIV",1992,"1",208215
"NewAdultHIV",1992,"2",222238
"NewAdultHIV",1993,"1",266297
"NewAdultHIV",1993,"2",276332
"NewAdultHIV",1994,"1",322956
"NewAdultHIV",1994,"2",328273
"NewAdultHIV",1995,"1",373446
"NewAdultHIV",1995,"2",374065
"NewAdultHIV",1996,"1",414511
"NewAdultHIV",1996,"2",411227
"NewAdultHIV",1997,"1",441087
"NewAdultHIV",1997,"2",435324
"NewAdultHIV",1998,"1",457328
"NewAdultHIV",1998,"2",450307
"NewAdultHIV",1999,"1",464296
"NewAdultHIV",1999,"2",456872
"NewAdultHIV",2000,"1",462864
"NewAdultHIV",2000,"2",455572
"NewAdultHIV",2001,"1",455296
"NewAdultHIV",2001,"2",448415
"NewAdultHIV",2002,"1",445112
"NewAdultHIV",2002,"2",438663
"NewAdultHIV",2003,"1",434875
"NewAdultHIV",2003,"2",428825
"NewAdultHIV",2004,"1",424111
"NewAdultHIV",2004,"2",418471
"NewAdultHIV",2005,"1",413585
"NewAdultHIV",2005,"2",408231
"NewAdultHIV",2006,"1",404955
"NewAdultHIV",2006,"2",399732
"NewAdultHIV",2007,"1",398967
"NewAdultHIV",2007,"2",393879
"NewAdultHIV",2008,"1",393147
"NewAdultHIV",2008,"2",388166
"NewAdultHIV",2009,"1",385169
"NewAdultHIV",2009,"2",379865
"NewAdultHIV",2010,"1",376056
"NewAdultHIV",2010,"2",369852
"NewAdultHIV",2011,"1",363353
"NewAdultHIV",2011,"2",356502
"NewAdultHIV",2012,"1",344731
"NewAdultHIV",2012,"2",338011
"NewAdultHIV",2013,"1",327405
"NewAdultHIV",2013,"2",321258
"NewAdultHIV",2014,"1",309317
"NewAdultHIV",2014,"2",303591
"NewAdultHIV",2015,"1",295183
"NewAdultHIV",2015,"2",289399
"NewAdultHIV",2016,"1",272728
"NewAdultHIV",2016,"2",267396
"NewAdultHIV",2017,"1",244465
"NewAdultHIV",2017,"2",240531
"NewAdultHIV",2018,"1",225126
"NewAdultHIV",2018,"2",222338
"NewAdultHIV",2019,"1",206336
"NewAdultHIV",2019,"2",204897
"NewAdultHIV",2020,"1",196554
"NewAdultHIV",2020,"2",196135
"NewAdultHIV",2021,"1",185540
"NewAdultHIV",2021,"2",184770
"NewAdultHIV",2022,"1",176236
"NewAdultHIV",2022,"2",174825
"NewAdultHIV",2023,"1",167496
"NewAdultHIV",2023,"2",165048
"NewAdultHIV",2024,"1",162615
"NewAdultHIV",2024,"2",159944
"NewAdultHIV",2025,"1",158320
"NewAdultHIV",2025,"2",155498
"NewAdultHIV",2026,"1",154339
"NewAdultHIV",2026,"2",151343
"NewAdultHIV",2027,"1",150408
"NewAdultHIV",2027,"2",147204
"NewAdultHIV",2028,"1",146308
"NewAdultHIV",2028,"2",142890
"NewAdultHIV",2029,"1",142052
"NewAdultHIV",2029,"2",138429
"NewAdultHIV",2030,"1",137714
"NewAdultHIV",2030,"2",133894
"NewAdultHIV",2031,"1",133328
"NewAdultHIV",2031,"2",129323
"NewAdultHIV",2032,"1",128910
"NewAdultHIV",2032,"2",124732
"NewAdultHIV",2033,"1",124490
"NewAdultHIV",2033,"2",120158
"NewAdultHIV",2034,"1",120114
"NewAdultHIV",2034,"2",115652
"NewAdultHIV",2035,"1",115820
"NewAdultHIV",2035,"2",111255
"NewAdultHIV",2036,"1",111632
"NewAdultHIV",2036,"2",106987
"NewAdultHIV",2037,"1",107562
"NewAdultHIV",2037,"2",102859
"NewAdultHIV",2038,"1",103624
"NewAdultHIV",2038,"2",98880.8
"NewAdultHIV",2039,"1",99828.8
"NewAdultHIV",2039,"2",95061.3
"NewAdultHIV",2040,"1",95782.1
"NewAdultHIV",2040,"2",91033.7
"NewAdultHIV",2041,"1",91881
"NewAdultHIV",2041,"2",87165.5
"NewAdultHIV",2042,"1",88130.2
"NewAdultHIV",2042,"2",83458.6
"NewAdultHIV",2043,"1",84523.5
"NewAdultHIV",2043,"2",79905.1
"NewAdultHIV",2044,"1",81058.3
"NewAdultHIV",2044,"2",76501
"NewAdultHIV",2045,"1",77730
"NewAdultHIV",2045,"2",73240.3
"NewAdultHIV",2046,"1",74531.6
"NewAdultHIV",2046,"2",70115.6
"NewAdultHIV",2047,"1",71455.7
"NewAdultHIV",2047,"2",67118.4
"NewAdultHIV",2048,"1",68495.1
"NewAdultHIV",2048,"2",64241.3
"NewAdultHIV",2049,"1",65645.1
"NewAdultHIV",2049,"2",61478.9
"NewAdultHIV",2050,"1",62900.8
"NewAdultHIV",2050,"2",58825.9
"NewAdultHIV",2051,"1",60257.7
"NewAdultHIV",2051,"2",56277.2
"NewAdultHIV",2052,"1",57711.5
"NewAdultHIV",2052,"2",53828.2
"NewAdultHIV",2053,"1",55258.2
"NewAdultHIV",2053,"2",51474.6
"NewAdultHIV",2054,"1",52893.9
"NewAdultHIV",2054,"2",49212.2
"NewAdultHIV",2055,"1",50614.6
"NewAdultHIV",2055,"2",47036.6
"NewAdultHIV",2056,"1",48416.5
"NewAdultHIV",2056,"2",44944
"NewAdultHIV",2057,"1",46295.9
"NewAdultHIV",2057,"2",42930.3
"NewAdultHIV",2058,"1",44249.5
"NewAdultHIV",2058,"2",40992.2
"NewAdultHIV",2059,"1",42274.3
"NewAdultHIV",2059,"2",39126.2
"NewAdultHIV",2060,"1",40367.6
"NewAdultHIV",2060,"2",37329.8
"NewAdultHIV",2061,"1",38527.1
"NewAdultHIV",2061,"2",35600.4
"NewAdultHIV",2062,"1",36750.9
"NewAdultHIV",2062,"2",33935.8
"NewAdultHIV",2063,"1",35037.2
"NewAdultHIV",2063,"2",32334.2
"NewAdultHIV",2064,"1",33384.6
"NewAdultHIV",2064,"2",30793.9
"NewAdultHIV",2065,"1",31792
"NewAdultHIV",2065,"2",29313.5
"NewAdultHIV",2066,"1",30258.5
"NewAdultHIV",2066,"2",27892
"NewAdultHIV",2067,"1",28783.6
"NewAdultHIV",2067,"2",26528.5
"NewAdultHIV",2068,"1",27366.5
"NewAdultHIV",2068,"2",25222.2
"NewAdultHIV",2069,"1",26006.3
"NewAdultHIV",2069,"2",23971.8
"NewAdultHIV",2070,"1",24701.3
"NewAdultHIV",2070,"2",22775.6
"AIDSdeathsAdultM",1985,"1",1.31175
"AIDSdeathsAdultM",1985,"2",1.33662
"AIDSdeathsAdultM",1986,"1",12.2186
"AIDSdeathsAdultM",1986,"2",12.4572
"AIDSdeathsAdultM",1987,"1",49.177
"AIDSdeathsAdultM",1987,"2",50.8951
"AIDSdeathsAdultM",1988,"1",154.528
"AIDSdeathsAdultM",1988,"2",164.042
"AIDSdeathsAdultM",1989,"1",415.693
"AIDSdeathsAdultM",1989,"2",451.717
"AIDSdeathsAdultM",1990,"1",971.649
"AIDSdeathsAdultM",1990,"2",1070.41
"AIDSdeathsAdultM",1991,"1",2002.24
"AIDSdeathsAdultM",1991,"2",2212.37
"AIDSdeathsAdultM",1992,"1",3749.29
"AIDSdeathsAdultM",1992,"2",4119.68
"AIDSdeathsAdultM",1993,"1",6429.37
"AIDSdeathsAdultM",1993,"2",6982.23
"AIDSdeathsAdultM",1994,"1",10254.8
"AIDSdeathsAdultM",1994,"2",10968.2
"AIDSdeathsAdultM",1995,"1",15397
"AIDSdeathsAdultM",1995,"2",16197
"AIDSdeathsAdultM",1996,"1",21960.9
"AIDSdeathsAdultM",1996,"2",22725.5
"AIDSdeathsAdultM",1997,"1",29685.3
"AIDSdeathsAdultM",1997,"2",30251.5
"AIDSdeathsAdultM",1998,"1",38588.6
"AIDSdeathsAdultM",1998,"2",38791.5
"AIDSdeathsAdultM",1999,"1",48468.4
"AIDSdeathsAdultM",1999,"2",48155
"AIDSdeathsAdultM",2000,"1",59000.1
"AIDSdeathsAdultM",2000,"2",58063.5
"AIDSdeathsAdultM",2001,"1",69038.9
"AIDSdeathsAdultM",2001,"2",67299.8
"AIDSdeathsAdultM",2002,"1",79416.2
"AIDSdeathsAdultM",2002,"2",76814.4
"AIDSdeathsAdultM",2003,"1",89457.9
"AIDSdeathsAdultM",2003,"2",85994
"AIDSdeathsAdultM",2004,"1",99378.5
"AIDSdeathsAdultM",2004,"2",95347.1
"AIDSdeathsAdultM",2005,"1",103058
"AIDSdeathsAdultM",2005,"2",98063.8
"AIDSdeathsAdultM",2006,"1",102713
"AIDSdeathsAdultM",2006,"2",96750.7
"AIDSdeathsAdultM",2007,"1",98095.1
"AIDSdeathsAdultM",2007,"2",91312.4
"AIDSdeathsAdultM",2008,"1",92355.6
"AIDSdeathsAdultM",2008,"2",85387.1
"AIDSdeathsAdultM",2009,"1",85372.8
"AIDSdeathsAdultM",2009,"2",78815.4
"AIDSdeathsAdultM",2010,"1",74157.5
"AIDSdeathsAdultM",2010,"2",68777
"AIDSdeathsAdultM",2011,"1",60855
"AIDSdeathsAdultM",2011,"2",57220.9
"AIDSdeathsAdultM",2012,"1",50529.8
"AIDSdeathsAdultM",2012,"2",48404.4
"AIDSdeathsAdultM",2013,"1",44594
"AIDSdeathsAdultM",2013,"2",43327.2
"AIDSdeathsAdultM",2014,"1",41177.3
"AIDSdeathsAdultM",2014,"2",40310
"AIDSdeathsAdultM",2015,"1",38766.6
"AIDSdeathsAdultM",2015,"2",38107
"AIDSdeathsAdultM",2016,"1",36183.4
"AIDSdeathsAdultM",2016,"2",35782.8
"AIDSdeathsAdultM",2017,"1",33212.9
"AIDSdeathsAdultM",2017,"2",33054.7
"AIDSdeathsAdultM",2018,"1",30878.3
"AIDSdeathsAdultM",2018,"2",30930.8
"AIDSdeathsAdultM",2019,"1",28908.2
"AIDSdeathsAdultM",2019,"2",29166.6
"AIDSdeathsAdultM",2020,"1",27448.4
"AIDSdeathsAdultM",2020,"2",27850
"AIDSdeathsAdultM",2021,"1",26787.4
"AIDSdeathsAdultM",2021,"2",27300.7
"AIDSdeathsAdultM",2022,"1",26067.2
"AIDSdeathsAdultM",2022,"2",26745.7
"AIDSdeathsAdultM",2023,"1",25075.3
"AIDSdeathsAdultM",2023,"2",25941.1
"AIDSdeathsAdultM",2024,"1",23970.3
"AIDSdeathsAdultM",2024,"2",24873.1
"AIDSdeathsAdultM",2025,"1",23164.8
"AIDSdeathsAdultM",2025,"2",24066.5
"AIDSdeathsAdultM",2026,"1",22669.8
"AIDSdeathsAdultM",2026,"2",23525.7
"AIDSdeathsAdultM",2027,"1",22341.3
"AIDSdeathsAdultM",2027,"2",23152.5
"AIDSdeathsAdultM",2028,"1",22108.9
"AIDSdeathsAdultM",2028,"2",22870.6
"AIDSdeathsAdultM",2029,"1",21939
"AIDSdeathsAdultM",2029,"2",22651.5
"AIDSdeathsAdultM",2030,"1",21803.6
"AIDSdeathsAdultM",2030,"2",22470.9
"AIDSdeathsAdultM",2031,"1",21688
"AIDSdeathsAdultM",2031,"2",22315.1
"AIDSdeathsAdultM",2032,"1",21577.6
"AIDSdeathsAdultM",2032,"2",22169.9
"AIDSdeathsAdultM",2033,"1",21466.1
"AIDSdeathsAdultM",2033,"2",22027.9
"AIDSdeathsAdultM",2034,"1",21347
"AIDSdeathsAdultM",2034,"2",21881.8
"AIDSdeathsAdultM",2035,"1",21215.7
"AIDSdeathsAdultM",2035,"2",21725.7
"AIDSdeathsAdultM",2036,"1",21069
"AIDSdeathsAdultM",2036,"2",21555.8
"AIDSdeathsAdultM",2037,"1",20904.8
"AIDSdeathsAdultM",2037,"2",21369.2
"AIDSdeathsAdultM",2038,"1",20722.4
"AIDSdeathsAdultM",2038,"2",21164.9
"AIDSdeathsAdultM",2039,"1",20521.5
"AIDSdeathsAdultM",2039,"2",20942.1
"AIDSdeathsAdultM",2040,"1",20302.1
"AIDSdeathsAdultM",2040,"2",20700.9
"AIDSdeathsAdultM",2041,"1",20063.7
"AIDSdeathsAdultM",2041,"2",20440.8
"AIDSdeathsAdultM",2042,"1",19805.6
"AIDSdeathsAdultM",2042,"2",20161.6
"AIDSdeathsAdultM",2043,"1",19527.5
"AIDSdeathsAdultM",2043,"2",19862.7
"AIDSdeathsAdultM",2044,"1",19229.6
"AIDSdeathsAdultM",2044,"2",19544.4
"AIDSdeathsAdultM",2045,"1",18912.7
"AIDSdeathsAdultM",2045,"2",19207.4
"AIDSdeathsAdultM",2046,"1",18578
"AIDSdeathsAdultM",2046,"2",18852.5
"AIDSdeathsAdultM",2047,"1",18226.8
"AIDSdeathsAdultM",2047,"2",18481.2
"AIDSdeathsAdultM",2048,"1",17860.4
"AIDSdeathsAdultM",2048,"2",18094.5
"AIDSdeathsAdultM",2049,"1",17479.7
"AIDSdeathsAdultM",2049,"2",17693.7
"AIDSdeathsAdultM",2050,"1",17086
"AIDSdeathsAdultM",2050,"2",17279.9
"AIDSdeathsAdultM",2051,"1",16680.3
"AIDSdeathsAdultM",2051,"2",16854.4
"AIDSdeathsAdultM",2052,"1",16263.4
"AIDSdeathsAdultM",2052,"2",16418.2
"AIDSdeathsAdultM",2053,"1",15836.5
"AIDSdeathsAdultM",2053,"2",15972.4
"AIDSdeathsAdultM",2054,"1",15400.5
"AIDSdeathsAdultM",2054,"2",15518.1
"AIDSdeathsAdultM",2055,"1",14956.6
"AIDSdeathsAdultM",2055,"2",15056.6
"AIDSdeathsAdultM",2056,"1",14506
"AIDSdeathsAdultM",2056,"2",14589
"AIDSdeathsAdultM",2057,"1",14049.8
"AIDSdeathsAdultM",2057,"2",14116.7
"AIDSdeathsAdultM",2058,"1",13589.5
"AIDSdeathsAdultM",2058,"2",13641.1
"AIDSdeathsAdultM",2059,"1",13126.4
"AIDSdeathsAdultM",2059,"2",13163.7
"AIDSdeathsAdultM",2060,"1",12661.9
"AIDSdeathsAdultM",2060,"2",12686
"AIDSdeathsAdultM",2061,"1",12197.7
"AIDSdeathsAdultM",2061,"2",12209.5
"AIDSdeathsAdultM",2062,"1",11734.9
"AIDSdeathsAdultM",2062,"2",11735.7
"AIDSdeathsAdultM",2063,"1",11275.3
"AIDSdeathsAdultM",2063,"2",11266
"AIDSdeathsAdultM",2064,"1",10820
"AIDSdeathsAdultM",2064,"2",10802
"AIDSdeathsAdultM",2065,"1",10370.7
"AIDSdeathsAdultM",2065,"2",10345
"AIDSdeathsAdultM",2066,"1",9928.61
"AIDSdeathsAdultM",2066,"2",9896.49
"AIDSdeathsAdultM",2067,"1",9495.07
"AIDSdeathsAdultM",2067,"2",9457.64
"AIDSdeathsAdultM",2068,"1",9071.26
"AIDSdeathsAdultM",2068,"2",9029.65
"AIDSdeathsAdultM",2069,"1",8658.24
"AIDSdeathsAdultM",2069,"2",8613.56
"AIDSdeathsAdultM",2070,"1",8256.9
"AIDSdeathsAdultM",2070,"2",8210.22
"AIDSdeathsAdultF",1985,"1",1.35479
"AIDSdeathsAdultF",1985,"2",1.3812
"AIDSdeathsAdultF",1986,"1",11.672
"AIDSdeathsAdultF",1986,"2",11.8916
"AIDSdeathsAdultF",1987,"1",40.6038
"AIDSdeathsAdultF",1987,"2",41.6065
"AIDSdeathsAdultF",1988,"1",111.001
"AIDSdeathsAdultF",1988,"2",115.021
"AIDSdeathsAdultF",1989,"1",276.467
"AIDSdeathsAdultF",1989,"2",289.9
"AIDSdeathsAdultF",1990,"1",636.17
"AIDSdeathsAdultF",1990,"2",671.574
"AIDSdeathsAdultF",1991,"1",1356.14
"AIDSdeathsAdultF",1991,"2",1431.09
"AIDSdeathsAdultF",1992,"1",2658.89
"AIDSdeathsAdultF",1992,"2",2787.59
"AIDSdeathsAdultF",1993,"1",4824.08
"AIDSdeathsAdultF",1993,"2",5002.58
"AIDSdeathsAdultF",1994,"1",8178.76
"AIDSdeathsAdultF",1994,"2",8368.4
"AIDSdeathsAdultF",1995,"1",13072.2
"AIDSdeathsAdultF",1995,"2",13185.1
"AIDSdeathsAdultF",1996,"1",19838.7
"AIDSdeathsAdultF",1996,"2",19730.6
"AIDSdeathsAdultF",1997,"1",28508.2
"AIDSdeathsAdultF",1997,"2",27976.3
"AIDSdeathsAdultF",1998,"1",39300.9
"AIDSdeathsAdultF",1998,"2",38117.4
"AIDSdeathsAdultF",1999,"1",52184.7
"AIDSdeathsAdultF",1999,"2",50117.1
"AIDSdeathsAdultF",2000,"1",66817.8
"AIDSdeathsAdultF",2000,"2",63683.8
"AIDSdeathsAdultF",2001,"1",81336.2
"AIDSdeathsAdultF",2001,"2",76782.2
"AIDSdeathsAdultF",2002,"1",96692.2
"AIDSdeathsAdultF",2002,"2",90579.1
"AIDSdeathsAdultF",2003,"1",112179
"AIDSdeathsAdultF",2003,"2",104460
"AIDSdeathsAdultF",2004,"1",127683
"AIDSdeathsAdultF",2004,"2",118897
"AIDSdeathsAdultF",2005,"1",130575
"AIDSdeathsAdultF",2005,"2",120038
"AIDSdeathsAdultF",2006,"1",125374
"AIDSdeathsAdultF",2006,"2",113414
"AIDSdeathsAdultF",2007,"1",113218
"AIDSdeathsAdultF",2007,"2",100943
"AIDSdeathsAdultF",2008,"1",100977
"AIDSdeathsAdultF",2008,"2",89918.6
"AIDSdeathsAdultF",2009,"1",88910.3
"AIDSdeathsAdultF",2009,"2",80080.6
"AIDSdeathsAdultF",2010,"1",74853.2
"AIDSdeathsAdultF",2010,"2",69006.7
"AIDSdeathsAdultF",2011,"1",61621.6
"AIDSdeathsAdultF",2011,"2",58449.3
"AIDSdeathsAdultF",2012,"1",49971.1
"AIDSdeathsAdultF",2012,"2",48583.8
"AIDSdeathsAdultF",2013,"1",41703.4
"AIDSdeathsAdultF",2013,"2",41166.7
"AIDSdeathsAdultF",2014,"1",36358.1
"AIDSdeathsAdultF",2014,"2",36152.3
"AIDSdeathsAdultF",2015,"1",32996.9
"AIDSdeathsAdultF",2015,"2",32840.9
"AIDSdeathsAdultF",2016,"1",30145.5
"AIDSdeathsAdultF",2016,"2",30065.8
"AIDSdeathsAdultF",2017,"1",27505.8
"AIDSdeathsAdultF",2017,"2",27469.6
"AIDSdeathsAdultF",2018,"1",25255.7
"AIDSdeathsAdultF",2018,"2",25300
"AIDSdeathsAdultF",2019,"1",23366.4
"AIDSdeathsAdultF",2019,"2",23499.9
"AIDSdeathsAdultF",2020,"1",22137.9
"AIDSdeathsAdultF",2020,"2",22296.9
"AIDSdeathsAdultF",2021,"1",21450.5
"AIDSdeathsAdultF",2021,"2",21599.1
"AIDSdeathsAdultF",2022,"1",21147.6
"AIDSdeathsAdultF",2022,"2",21165.4
"AIDSdeathsAdultF",2023,"1",21096.7
"AIDSdeathsAdultF",2023,"2",20903.3
"AIDSdeathsAdultF",2024,"1",21133.6
"AIDSdeathsAdultF",2024,"2",20723.3
"AIDSdeathsAdultF",2025,"1",21170.2
"AIDSdeathsAdultF",2025,"2",20635.9
"AIDSdeathsAdultF",2026,"1",21228.1
"AIDSdeathsAdultF",2026,"2",20626.4
"AIDSdeathsAdultF",2027,"1",21285.7
"AIDSdeathsAdultF",2027,"2",20661
"AIDSdeathsAdultF",2028,"1",21362.5
"AIDSdeathsAdultF",2028,"2",20723.1
"AIDSdeathsAdultF",2029,"1",21451.8
"AIDSdeathsAdultF",2029,"2",20800
"AIDSdeathsAdultF",2030,"1",21544.3
"AIDSdeathsAdultF",2030,"2",20880.6
"AIDSdeathsAdultF",2031,"1",21634.6
"AIDSdeathsAdultF",2031,"2",20959.2
"AIDSdeathsAdultF",2032,"1",21716
"AIDSdeathsAdultF",2032,"2",21028.9
"AIDSdeathsAdultF",2033,"1",21786.2
"AIDSdeathsAdultF",2033,"2",21087.4
"AIDSdeathsAdultF",2034,"1",21841.6
"AIDSdeathsAdultF",2034,"2",21131.4
"AIDSdeathsAdultF",2035,"1",21879.9
"AIDSdeathsAdultF",2035,"2",21158.6
"AIDSdeathsAdultF",2036,"1",21899.2
"AIDSdeathsAdultF",2036,"2",21167.4
"AIDSdeathsAdultF",2037,"1",21898.9
"AIDSdeathsAdultF",2037,"2",21156.8
"AIDSdeathsAdultF",2038,"1",21878.8
"AIDSdeathsAdultF",2038,"2",21126.8
"AIDSdeathsAdultF",2039,"1",21838.8
"AIDSdeathsAdultF",2039,"2",21077.3
"AIDSdeathsAdultF",2040,"1",21778.8
"AIDSdeathsAdultF",2040,"2",21008.2
"AIDSdeathsAdultF",2041,"1",21697.8
"AIDSdeathsAdultF",2041,"2",20919
"AIDSdeathsAdultF",2042,"1",21593.8
"AIDSdeathsAdultF",2042,"2",20808.4
